Country/Region,Province/State,Date,RecordsNo,Records,Lat,Long
China,Chongqing,4/27/20,573,Recovered,30.0572,107.874
China,Fujian,4/27/20,349,Recovered,26.0789,117.9874
China,Gansu,4/27/20,137,Recovered,37.8099,101.0583
China,Guangdong,4/27/20,1547,Recovered,23.3417,113.4244
China,Guangxi,4/27/20,252,Recovered,23.8298,108.7881
China,Guizhou,4/27/20,145,Recovered,26.8154,106.8748
China,Hainan,4/27/20,162,Recovered,19.1959,109.7453
China,Hebei,4/27/20,318,Recovered,39.549,116.1306
China,Heilongjiang,4/27/20,586,Recovered,47.862,127.7615
China,Henan,4/27/20,1254,Recovered,33.882,113.614
China,Hong Kong,4/27/20,787,Recovered,22.3,114.2
China,Hubei,4/27/20,63616,Recovered,30.9756,112.2707
China,Hunan,4/27/20,1015,Recovered,27.6104,111.7088
China,Inner Mongolia,4/27/20,145,Recovered,44.0935,113.9448
China,Jiangsu,4/27/20,646,Recovered,32.9711,119.455
China,Jiangxi,4/27/20,936,Recovered,27.614,115.7221
China,Jilin,4/27/20,99,Recovered,43.6661,126.1923
China,Liaoning,4/27/20,143,Recovered,41.2956,122.6085
China,Macau,4/27/20,32,Recovered,22.1667,113.55
China,Ningxia,4/27/20,75,Recovered,37.2692,106.1655
China,Qinghai,4/27/20,18,Recovered,35.7452,95.9956
China,Shaanxi,4/27/20,253,Recovered,35.1917,108.8701
China,Shandong,4/27/20,768,Recovered,36.3427,118.1498
China,Shanghai,4/27/20,581,Recovered,31.202,121.4491
China,Shanxi,4/27/20,160,Recovered,37.5777,112.2922
China,Sichuan,4/27/20,558,Recovered,30.6171,102.7103
China,Tianjin,4/27/20,182,Recovered,39.3054,117.323
China,Tibet,4/27/20,1,Recovered,31.6927,88.0924
China,Xinjiang,4/27/20,73,Recovered,41.1129,85.2401
China,Yunnan,4/27/20,181,Recovered,24.974,101.487
China,Zhejiang,4/27/20,1261,Recovered,29.1832,120.0934
Colombia,,4/27/20,1210,Recovered,4.5709,-74.2973
Congo (Brazzaville),,4/27/20,19,Recovered,-4.0383,21.7587
Congo (Kinshasa),,4/27/20,50,Recovered,-4.0383,21.7587
Costa Rica,,4/27/20,287,Recovered,9.7489,-83.7534
Cote d'Ivoire,,4/27/20,499,Recovered,7.54,-5.5471
Croatia,,4/27/20,1166,Recovered,45.1,15.2
Diamond Princess,,4/27/20,645,Recovered,0,0
Cuba,,4/27/20,525,Recovered,22,-80
Cyprus,,4/27/20,148,Recovered,35.1264,33.4299
Czechia,,4/27/20,2826,Recovered,49.8175,15.473
Denmark,Faroe Islands,4/27/20,178,Recovered,61.8926,-6.9118
Denmark,Greenland,4/27/20,11,Recovered,71.7069,-42.6043
Denmark,,4/27/20,5959,Recovered,56.2639,9.5018
Djibouti,,4/27/20,477,Recovered,11.8251,42.5903
Dominica,,4/27/20,13,Recovered,15.415,-61.371
Dominican Republic,,4/27/20,993,Recovered,18.7357,-70.1627
Ecuador,,4/27/20,1557,Recovered,-1.8312,-78.1834
Egypt,,4/27/20,1236,Recovered,26,30
El Salvador,,4/27/20,89,Recovered,13.7942,-88.8965
Equatorial Guinea,,4/27/20,9,Recovered,1.5,10
Eritrea,,4/27/20,13,Recovered,15.1794,39.7823
Estonia,,4/27/20,233,Recovered,58.5953,25.0136
Eswatini,,4/27/20,10,Recovered,-26.5225,31.4659
Ethiopia,,4/27/20,50,Recovered,9.145,40.4897
Fiji,,4/27/20,12,Recovered,-17.7134,178.065
Finland,,4/27/20,2500,Recovered,64,26
France,French Guiana,4/27/20,87,Recovered,3.9339,-53.1258
France,French Polynesia,4/27/20,43,Recovered,-17.6797,149.4068
France,Guadeloupe,4/27/20,82,Recovered,16.25,-61.5833
France,Martinique,4/27/20,77,Recovered,14.6415,-61.0242
France,Mayotte,4/27/20,144,Recovered,-12.8275,45.1662
France,New Caledonia,4/27/20,17,Recovered,-20.9043,165.618
France,Reunion,4/27/20,300,Recovered,-21.1351,55.2471
France,Saint Barthelemy,4/27/20,6,Recovered,17.9,-62.8333
France,St Martin,4/27/20,24,Recovered,18.0708,-63.0501
France,,4/27/20,44733,Recovered,46.2276,2.2137
Gabon,,4/27/20,43,Recovered,-0.8037,11.6094
Gambia,,4/27/20,8,Recovered,13.4432,-15.3101
Georgia,,4/27/20,156,Recovered,42.3154,43.3569
Germany,,4/27/20,114500,Recovered,51,9
Ghana,,4/27/20,155,Recovered,7.9465,-1.0232
Grenada,,4/27/20,7,Recovered,12.1165,-61.679
Greece,,4/27/20,577,Recovered,39.0742,21.8243
Guatemala,,4/27/20,49,Recovered,15.7835,-90.2308
Guinea,,4/27/20,246,Recovered,9.9456,-9.6966
Guinea-Bissau,,4/27/20,18,Recovered,11.8037,-15.1804
Guyana,,4/27/20,15,Recovered,5,-58.75
Haiti,,4/27/20,8,Recovered,18.9712,-72.2852
Holy See,,4/27/20,2,Recovered,41.9029,12.4534
Honduras,,4/27/20,79,Recovered,15.2,-86.2419
Hungary,,4/27/20,498,Recovered,47.1625,19.5033
Iceland,,4/27/20,1624,Recovered,64.9631,-19.0208
India,,4/27/20,7137,Recovered,21,78
Indonesia,,4/27/20,1151,Recovered,-0.7893,113.9213
Iran,,4/27/20,70933,Recovered,32,53
Iraq,,4/27/20,1286,Recovered,33,44
Ireland,,4/27/20,9233,Recovered,53.1424,-7.6921
Israel,,4/27/20,7200,Recovered,31,35
Italy,,4/27/20,66624,Recovered,43,12
Jamaica,,4/27/20,29,Recovered,18.1096,-77.2975
Japan,,4/27/20,1899,Recovered,36,138
Jordan,,4/27/20,342,Recovered,31.24,36.51
Kazakhstan,,4/27/20,720,Recovered,48.0196,66.9237
Kenya,,4/27/20,114,Recovered,-0.0236,37.9062
"Korea, South",,4/27/20,8854,Recovered,36,128
Kuwait,,4/27/20,1012,Recovered,29.5,47.75
Kyrgyzstan,,4/27/20,395,Recovered,41.2044,74.7661
Latvia,,4/27/20,267,Recovered,56.8796,24.6032
Lebanon,,4/27/20,145,Recovered,33.8547,35.8623
Liberia,,4/27/20,25,Recovered,6.4281,-9.4295
Libya,,4/27/20,18,Recovered,26.3351,17.228331
Liechtenstein,,4/27/20,55,Recovered,47.14,9.55
Lithuania,,4/27/20,474,Recovered,55.1694,23.8813
Luxembourg,,4/27/20,3123,Recovered,49.8153,6.1296
Madagascar,,4/27/20,75,Recovered,-18.7669,46.8691
Malaysia,,4/27/20,3957,Recovered,2.5,112.5
Maldives,,4/27/20,17,Recovered,3.2028,73.2207
Mali,,4/27/20,113,Recovered,17.570692,-3.996166
Malta,,4/27/20,286,Recovered,35.9375,14.3754
Mauritania,,4/27/20,6,Recovered,21.0079,10.9408
Mauritius,,4/27/20,302,Recovered,-20.2,57.5
Mexico,,4/27/20,9086,Recovered,23.6345,-102.5528
Moldova,,4/27/20,925,Recovered,47.4116,28.3699
Monaco,,4/27/20,42,Recovered,43.7333,7.4167
Mongolia,,4/27/20,10,Recovered,46.8625,103.8467
Montenegro,,4/27/20,189,Recovered,42.5,19.3
Morocco,,4/27/20,695,Recovered,31.7917,-7.0926
Mozambique,,4/27/20,12,Recovered,-18.6657,35.5296
Namibia,,4/27/20,8,Recovered,-22.9576,18.4904
Nepal,,4/27/20,16,Recovered,28.1667,84.25
Netherlands,Aruba,4/27/20,73,Recovered,12.5186,-70.0358
Netherlands,Curacao,4/27/20,11,Recovered,12.1696,-68.99
Netherlands,Sint Maarten,4/27/20,33,Recovered,18.0425,-63.0548
Netherlands,,4/27/20,0,Recovered,52.1326,5.2913
New Zealand,,4/27/20,1214,Recovered,-40.9006,174.886
Nicaragua,,4/27/20,7,Recovered,12.8654,-85.2072
Niger,,4/27/20,385,Recovered,17.6078,8.0817
Nigeria,,4/27/20,255,Recovered,9.082,8.6753
North Macedonia,,4/27/20,553,Recovered,41.6086,21.7453
Norway,,4/27/20,32,Recovered,60.472,8.4689
Oman,,4/27/20,364,Recovered,21,57
Pakistan,,4/27/20,3029,Recovered,30.3753,69.3451
Panama,,4/27/20,455,Recovered,8.538,-80.7821
Papua New Guinea,,4/27/20,0,Recovered,-6.315,143.9555
Paraguay,,4/27/20,93,Recovered,-23.4425,-58.4438
Peru,,4/27/20,8425,Recovered,-9.19,-75.0152
Philippines,,4/27/20,932,Recovered,13,122
Poland,,4/27/20,2466,Recovered,51.9194,19.1451
Portugal,,4/27/20,1357,Recovered,39.3999,-8.2245
Qatar,,4/27/20,1066,Recovered,25.3548,51.1839
Romania,,4/27/20,3141,Recovered,45.9432,24.9668
Russia,,4/27/20,7346,Recovered,60,90
Rwanda,,4/27/20,93,Recovered,-1.9403,29.8739
Saint Kitts and Nevis,,4/27/20,2,Recovered,17.357822,-62.782998
Saint Lucia,,4/27/20,15,Recovered,13.9094,-60.9789
Saint Vincent and the Grenadines,,4/27/20,8,Recovered,12.9843,-61.2872
San Marino,,4/27/20,64,Recovered,43.9424,12.4578
Saudi Arabia,,4/27/20,2531,Recovered,24,45
Senegal,,4/27/20,284,Recovered,14.4974,-14.4524
Serbia,,4/27/20,1209,Recovered,44.0165,21.0059
Seychelles,,4/27/20,6,Recovered,-4.6796,55.492
Singapore,,4/27/20,1095,Recovered,1.2833,103.8333
Slovakia,,4/27/20,403,Recovered,48.669,19.699
Slovenia,,4/27/20,221,Recovered,46.1512,14.9955
Somalia,,4/27/20,10,Recovered,5.1521,46.1996
South Africa,,4/27/20,1473,Recovered,-30.5595,22.9375
Spain,,4/27/20,100875,Recovered,40,-4
Sri Lanka,,4/27/20,126,Recovered,7,81
Sudan,,4/27/20,21,Recovered,12.8628,30.2176
Suriname,,4/27/20,7,Recovered,3.9193,-56.0278
Sweden,,4/27/20,1005,Recovered,63,16
Switzerland,,4/27/20,22200,Recovered,46.8182,8.2275
Syria,,4/27/20,19,Recovered,34.8021,38.9968
Taiwan*,,4/27/20,290,Recovered,23.7,121
Tanzania,,4/27/20,48,Recovered,-6.369,34.8888
Thailand,,4/27/20,2609,Recovered,15,101
Timor-Leste,,4/27/20,2,Recovered,-8.8742,125.7275
Togo,,4/27/20,62,Recovered,8.6195,0.8248
Trinidad and Tobago,,4/27/20,59,Recovered,10.6918,-61.2225
Tunisia,,4/27/20,279,Recovered,34,9
Turkey,,4/27/20,33791,Recovered,38.9637,35.2433
Uganda,,4/27/20,47,Recovered,1,32
Ukraine,,4/27/20,864,Recovered,48.3794,31.1656
United Arab Emirates,,4/27/20,2090,Recovered,24,54
United Kingdom,Bermuda,4/27/20,44,Recovered,32.3078,-64.7505
United Kingdom,Cayman Islands,4/27/20,8,Recovered,19.3133,-81.2546
United Kingdom,Channel Islands,4/27/20,352,Recovered,49.3723,-2.3644
United Kingdom,Gibraltar,4/27/20,131,Recovered,36.1408,-5.3536
United Kingdom,Isle of Man,4/27/20,248,Recovered,54.2361,-4.5481
United Kingdom,Montserrat,4/27/20,2,Recovered,16.7425,-62.1874
United Kingdom,,4/27/20,0,Recovered,55.3781,-3.436
Uruguay,,4/27/20,386,Recovered,-32.5228,-55.7658
US,,4/27/20,111424,Recovered,37.0902,-95.7129
Uzbekistan,,4/27/20,892,Recovered,41.3775,64.5853
Venezuela,,4/27/20,142,Recovered,6.4238,-66.5897
Vietnam,,4/27/20,225,Recovered,16,108
Zambia,,4/27/20,42,Recovered,-15.4167,28.2833
Zimbabwe,,4/27/20,5,Recovered,-20,30
West Bank and Gaza,,4/27/20,83,Recovered,31.9522,35.2332
Laos,,4/27/20,7,Recovered,19.85627,102.495496
Kosovo,,4/27/20,201,Recovered,42.602636,20.902977
Burma,,4/27/20,16,Recovered,21.9162,95.956
United Kingdom,Anguilla,4/27/20,3,Recovered,18.2206,-63.0686
United Kingdom,British Virgin Islands,4/27/20,3,Recovered,18.4207,-64.64
United Kingdom,Turks and Caicos Islands,4/27/20,5,Recovered,21.694,-71.7979
MS Zaandam,,4/27/20,0,Recovered,0,0
Botswana,,4/27/20,0,Recovered,-22.3285,24.6849
Burundi,,4/27/20,4,Recovered,-3.3731,29.9189
Sierra Leone,,4/27/20,10,Recovered,8.460555,-11.779889
Netherlands,"Bonaire, Sint Eustatius and Saba",4/27/20,0,Recovered,12.1784,-68.2385
Malawi,,4/27/20,4,Recovered,-13.254308,34.301525
United Kingdom,Falkland Islands (Malvinas),4/27/20,11,Recovered,-51.7963,-59.5236
France,Saint Pierre and Miquelon,4/27/20,0,Recovered,46.8852,-56.3159
South Sudan,,4/27/20,0,Recovered,6.877,31.307
Western Sahara,,4/27/20,5,Recovered,24.2155,-12.8858
Sao Tome and Principe,,4/27/20,0,Recovered,0.18636,6.613081
Yemen,,4/27/20,1,Recovered,15.552727,48.516388
Comoros,,4/27/20,0,Recovered,-11.6455,43.3333
Tajikistan,,4/27/20,0,Recovered,38.861034,71.276093
Afghanistan,,4/27/20,1703,Confirmed,33,65
Albania,,4/27/20,736,Confirmed,41.1533,20.1683
Algeria,,4/27/20,3517,Confirmed,28.0339,1.6596
Andorra,,4/27/20,743,Confirmed,42.5063,1.5218
Angola,,4/27/20,27,Confirmed,-11.2027,17.8739
Antigua and Barbuda,,4/27/20,24,Confirmed,17.0608,-61.7964
Argentina,,4/27/20,4003,Confirmed,-38.4161,-63.6167
Armenia,,4/27/20,1808,Confirmed,40.0691,45.0382
Australia,Australian Capital Territory,4/27/20,106,Confirmed,-35.4735,149.0124
Australia,New South Wales,4/27/20,3004,Confirmed,-33.8688,151.2093
Australia,Northern Territory,4/27/20,28,Confirmed,-12.4634,130.8456
Australia,Queensland,4/27/20,1033,Confirmed,-28.0167,153.4
Australia,South Australia,4/27/20,438,Confirmed,-34.9285,138.6007
Australia,Tasmania,4/27/20,214,Confirmed,-41.4545,145.9707
Australia,Victoria,4/27/20,1349,Confirmed,-37.8136,144.9631
Australia,Western Australia,4/27/20,549,Confirmed,-31.9505,115.8605
Austria,,4/27/20,15274,Confirmed,47.5162,14.5501
Azerbaijan,,4/27/20,1678,Confirmed,40.1431,47.5769
Bahamas,,4/27/20,80,Confirmed,25.0343,-77.3963
Bahrain,,4/27/20,2723,Confirmed,26.0275,50.55
Bangladesh,,4/27/20,5913,Confirmed,23.685,90.3563
Barbados,,4/27/20,80,Confirmed,13.1939,-59.5432
Belarus,,4/27/20,11289,Confirmed,53.7098,27.9534
Belgium,,4/27/20,46687,Confirmed,50.8333,4
Benin,,4/27/20,64,Confirmed,9.3077,2.3158
Bhutan,,4/27/20,7,Confirmed,27.5142,90.4336
Bolivia,,4/27/20,1014,Confirmed,-16.2902,-63.5887
Bosnia and Herzegovina,,4/27/20,1565,Confirmed,43.9159,17.6791
Brazil,,4/27/20,67446,Confirmed,-14.235,-51.9253
Brunei,,4/27/20,138,Confirmed,4.5353,114.7277
Bulgaria,,4/27/20,1363,Confirmed,42.7339,25.4858
Burkina Faso,,4/27/20,635,Confirmed,12.2383,-1.5616
Cabo Verde,,4/27/20,109,Confirmed,16.5388,-23.0418
Cambodia,,4/27/20,122,Confirmed,11.55,104.9167
Cameroon,,4/27/20,1705,Confirmed,3.848,11.5021
Canada,Alberta,4/27/20,4696,Confirmed,53.9333,-116.5765
Canada,British Columbia,4/27/20,1998,Confirmed,49.2827,-123.1207
Canada,Grand Princess,4/27/20,13,Confirmed,37.6489,-122.6655
Canada,Manitoba,4/27/20,273,Confirmed,53.7609,-98.8139
Canada,New Brunswick,4/27/20,118,Confirmed,46.5653,-66.4619
Canada,Newfoundland and Labrador,4/27/20,258,Confirmed,53.1355,-57.6604
Canada,Nova Scotia,4/27/20,900,Confirmed,44.682,-63.7443
Canada,Ontario,4/27/20,15970,Confirmed,51.2538,-85.3232
Canada,Prince Edward Island,4/27/20,26,Confirmed,46.5107,-63.4168
Canada,Quebec,4/27/20,24983,Confirmed,52.9399,-73.5491
Canada,Saskatchewan,4/27/20,365,Confirmed,52.9399,-106.4509
Central African Republic,,4/27/20,19,Confirmed,6.6111,20.9394
Chad,,4/27/20,46,Confirmed,15.4542,18.7322
Chile,,4/27/20,13813,Confirmed,-35.6751,-71.543
China,Anhui,4/27/20,991,Confirmed,31.8257,117.2264
China,Beijing,4/27/20,593,Confirmed,40.1824,116.4142
China,Chongqing,4/27/20,579,Confirmed,30.0572,107.874
China,Fujian,4/27/20,355,Confirmed,26.0789,117.9874
China,Gansu,4/27/20,139,Confirmed,37.8099,101.0583
China,Guangdong,4/27/20,1587,Confirmed,23.3417,113.4244
China,Guangxi,4/27/20,254,Confirmed,23.8298,108.7881
China,Guizhou,4/27/20,147,Confirmed,26.8154,106.8748
China,Hainan,4/27/20,168,Confirmed,19.1959,109.7453
China,Hebei,4/27/20,328,Confirmed,39.549,116.1306
China,Heilongjiang,4/27/20,939,Confirmed,47.862,127.7615
China,Henan,4/27/20,1276,Confirmed,33.882,113.614
China,Hong Kong,4/27/20,1037,Confirmed,22.3,114.2
China,Hubei,4/27/20,68128,Confirmed,30.9756,112.2707
China,Hunan,4/27/20,1019,Confirmed,27.6104,111.7088
China,Inner Mongolia,4/27/20,199,Confirmed,44.0935,113.9448
China,Jiangsu,4/27/20,653,Confirmed,32.9711,119.455
China,Jiangxi,4/27/20,937,Confirmed,27.614,115.7221
China,Jilin,4/27/20,110,Confirmed,43.6661,126.1923
China,Liaoning,4/27/20,146,Confirmed,41.2956,122.6085
China,Macau,4/27/20,45,Confirmed,22.1667,113.55
China,Ningxia,4/27/20,75,Confirmed,37.2692,106.1655
China,Qinghai,4/27/20,18,Confirmed,35.7452,95.9956
China,Shaanxi,4/27/20,286,Confirmed,35.1917,108.8701
China,Shandong,4/27/20,787,Confirmed,36.3427,118.1498
China,Shanghai,4/27/20,644,Confirmed,31.202,121.4491
China,Shanxi,4/27/20,197,Confirmed,37.5777,112.2922
China,Sichuan,4/27/20,561,Confirmed,30.6171,102.7103
China,Tianjin,4/27/20,190,Confirmed,39.3054,117.323
China,Tibet,4/27/20,1,Confirmed,31.6927,88.0924
China,Xinjiang,4/27/20,76,Confirmed,41.1129,85.2401
China,Yunnan,4/27/20,185,Confirmed,24.974,101.487
China,Zhejiang,4/27/20,1268,Confirmed,29.1832,120.0934
Colombia,,4/27/20,5597,Confirmed,4.5709,-74.2973
Congo (Brazzaville),,4/27/20,200,Confirmed,-4.0383,21.7587
Congo (Kinshasa),,4/27/20,459,Confirmed,-4.0383,21.7587
Costa Rica,,4/27/20,697,Confirmed,9.7489,-83.7534
Cote d'Ivoire,,4/27/20,1164,Confirmed,7.54,-5.5471
Croatia,,4/27/20,2039,Confirmed,45.1,15.2
Diamond Princess,,4/27/20,712,Confirmed,0,0
Cuba,,4/27/20,1389,Confirmed,22,-80
Cyprus,,4/27/20,822,Confirmed,35.1264,33.4299
Czechia,,4/27/20,7445,Confirmed,49.8175,15.473
Denmark,Faroe Islands,4/27/20,187,Confirmed,61.8926,-6.9118
Denmark,Greenland,4/27/20,11,Confirmed,71.7069,-42.6043
Denmark,,4/27/20,8698,Confirmed,56.2639,9.5018
Djibouti,,4/27/20,1035,Confirmed,11.8251,42.5903
Dominican Republic,,4/27/20,6293,Confirmed,18.7357,-70.1627
Ecuador,,4/27/20,23240,Confirmed,-1.8312,-78.1834
Egypt,,4/27/20,4782,Confirmed,26,30
El Salvador,,4/27/20,323,Confirmed,13.7942,-88.8965
Equatorial Guinea,,4/27/20,258,Confirmed,1.5,10
Eritrea,,4/27/20,39,Confirmed,15.1794,39.7823
Estonia,,4/27/20,1647,Confirmed,58.5953,25.0136
Eswatini,,4/27/20,65,Confirmed,-26.5225,31.4659
Ethiopia,,4/27/20,124,Confirmed,9.145,40.4897
Fiji,,4/27/20,18,Confirmed,-17.7134,178.065
Finland,,4/27/20,4695,Confirmed,64,26
France,French Guiana,4/27/20,111,Confirmed,3.9339,-53.1258
France,French Polynesia,4/27/20,57,Confirmed,-17.6797,149.4068
France,Guadeloupe,4/27/20,149,Confirmed,16.25,-61.5833
France,Mayotte,4/27/20,401,Confirmed,-12.8275,45.1662
France,New Caledonia,4/27/20,18,Confirmed,-20.9043,165.618
France,Reunion,4/27/20,418,Confirmed,-21.1351,55.2471
France,Saint Barthelemy,4/27/20,6,Confirmed,17.9,-62.8333
France,St Martin,4/27/20,38,Confirmed,18.0708,-63.0501
France,Martinique,4/27/20,175,Confirmed,14.6415,-61.0242
France,,4/27/20,164589,Confirmed,46.2276,2.2137
Gabon,,4/27/20,211,Confirmed,-0.8037,11.6094
Gambia,,4/27/20,10,Confirmed,13.4432,-15.3101
Georgia,,4/27/20,497,Confirmed,42.3154,43.3569
Germany,,4/27/20,158758,Confirmed,51,9
Ghana,,4/27/20,1550,Confirmed,7.9465,-1.0232
Greece,,4/27/20,2534,Confirmed,39.0742,21.8243
Guatemala,,4/27/20,530,Confirmed,15.7835,-90.2308
Guinea,,4/27/20,1163,Confirmed,9.9456,-9.6966
Guyana,,4/27/20,74,Confirmed,5,-58.75
Haiti,,4/27/20,76,Confirmed,18.9712,-72.2852
Holy See,,4/27/20,9,Confirmed,41.9029,12.4534
Honduras,,4/27/20,661,Confirmed,15.2,-86.2419
Hungary,,4/27/20,2583,Confirmed,47.1625,19.5033
Iceland,,4/27/20,1792,Confirmed,64.9631,-19.0208
India,,4/27/20,29451,Confirmed,21,78
Indonesia,,4/27/20,9096,Confirmed,-0.7893,113.9213
Iran,,4/27/20,91472,Confirmed,32,53
Iraq,,4/27/20,1847,Confirmed,33,44
Ireland,,4/27/20,19648,Confirmed,53.1424,-7.6921
Israel,,4/27/20,15555,Confirmed,31,35
Italy,,4/27/20,199414,Confirmed,43,12
Jamaica,,4/27/20,364,Confirmed,18.1096,-77.2975
Japan,,4/27/20,14153,Confirmed,36,138
Jordan,,4/27/20,449,Confirmed,31.24,36.51
Kazakhstan,,4/27/20,2835,Confirmed,48.0196,66.9237
Kenya,,4/27/20,363,Confirmed,-0.0236,37.9062
"Korea, South",,4/27/20,10752,Confirmed,36,128
Kuwait,,4/27/20,3288,Confirmed,29.5,47.75
Kyrgyzstan,,4/27/20,695,Confirmed,41.2044,74.7661
Latvia,,4/27/20,818,Confirmed,56.8796,24.6032
Lebanon,,4/27/20,710,Confirmed,33.8547,35.8623
Liberia,,4/27/20,124,Confirmed,6.4281,-9.4295
Liechtenstein,,4/27/20,82,Confirmed,47.14,9.55
Lithuania,,4/27/20,1449,Confirmed,55.1694,23.8813
Luxembourg,,4/27/20,3729,Confirmed,49.8153,6.1296
Madagascar,,4/27/20,128,Confirmed,-18.7669,46.8691
Malaysia,,4/27/20,5820,Confirmed,2.5,112.5
Maldives,,4/27/20,226,Confirmed,3.2028,73.2207
Malta,,4/27/20,450,Confirmed,35.9375,14.3754
Mauritania,,4/27/20,7,Confirmed,21.0079,10.9408
Mauritius,,4/27/20,334,Confirmed,-20.2,57.5
Mexico,,4/27/20,15529,Confirmed,23.6345,-102.5528
Moldova,,4/27/20,3481,Confirmed,47.4116,28.3699
Monaco,,4/27/20,95,Confirmed,43.7333,7.4167
Mongolia,,4/27/20,38,Confirmed,46.8625,103.8467
Montenegro,,4/27/20,321,Confirmed,42.5,19.3
Morocco,,4/27/20,4120,Confirmed,31.7917,-7.0926
Namibia,,4/27/20,16,Confirmed,-22.9576,18.4904
Nepal,,4/27/20,52,Confirmed,28.1667,84.25
Netherlands,Aruba,4/27/20,100,Confirmed,12.5186,-70.0358
Netherlands,Curacao,4/27/20,16,Confirmed,12.1696,-68.99
Netherlands,Sint Maarten,4/27/20,74,Confirmed,18.0425,-63.0548
Netherlands,,4/27/20,38245,Confirmed,52.1326,5.2913
New Zealand,,4/27/20,1472,Confirmed,-40.9006,174.886
Nicaragua,,4/27/20,13,Confirmed,12.8654,-85.2072
Niger,,4/27/20,701,Confirmed,17.6078,8.0817
Nigeria,,4/27/20,1337,Confirmed,9.082,8.6753
North Macedonia,,4/27/20,1399,Confirmed,41.6086,21.7453
Norway,,4/27/20,7599,Confirmed,60.472,8.4689
Oman,,4/27/20,2049,Confirmed,21,57
Pakistan,,4/27/20,13915,Confirmed,30.3753,69.3451
Panama,,4/27/20,6021,Confirmed,8.538,-80.7821
Papua New Guinea,,4/27/20,8,Confirmed,-6.315,143.9555
Paraguay,,4/27/20,228,Confirmed,-23.4425,-58.4438
Peru,,4/27/20,28699,Confirmed,-9.19,-75.0152
Philippines,,4/27/20,7777,Confirmed,13,122
Poland,,4/27/20,11902,Confirmed,51.9194,19.1451
Portugal,,4/27/20,24027,Confirmed,39.3999,-8.2245
Qatar,,4/27/20,11244,Confirmed,25.3548,51.1839
Romania,,4/27/20,11339,Confirmed,45.9432,24.9668
Russia,,4/27/20,87147,Confirmed,60,90
Rwanda,,4/27/20,207,Confirmed,-1.9403,29.8739
Saint Lucia,,4/27/20,15,Confirmed,13.9094,-60.9789
Saint Vincent and the Grenadines,,4/27/20,15,Confirmed,12.9843,-61.2872
San Marino,,4/27/20,538,Confirmed,43.9424,12.4578
Saudi Arabia,,4/27/20,18811,Confirmed,24,45
Senegal,,4/27/20,736,Confirmed,14.4974,-14.4524
Serbia,,4/27/20,8275,Confirmed,44.0165,21.0059
Seychelles,,4/27/20,11,Confirmed,-4.6796,55.492
Singapore,,4/27/20,14423,Confirmed,1.2833,103.8333
Slovakia,,4/27/20,1381,Confirmed,48.669,19.699
Slovenia,,4/27/20,1402,Confirmed,46.1512,14.9955
Somalia,,4/27/20,480,Confirmed,5.1521,46.1996
South Africa,,4/27/20,4793,Confirmed,-30.5595,22.9375
Spain,,4/27/20,209465,Confirmed,40,-4
Sri Lanka,,4/27/20,588,Confirmed,7,81
Sudan,,4/27/20,275,Confirmed,12.8628,30.2176
Suriname,,4/27/20,10,Confirmed,3.9193,-56.0278
Sweden,,4/27/20,18926,Confirmed,63,16
Switzerland,,4/27/20,29164,Confirmed,46.8182,8.2275
Taiwan*,,4/27/20,429,Confirmed,23.7,121
Tanzania,,4/27/20,299,Confirmed,-6.369,34.8888
Thailand,,4/27/20,2931,Confirmed,15,101
Togo,,4/27/20,98,Confirmed,8.6195,0.8248
Trinidad and Tobago,,4/27/20,116,Confirmed,10.6918,-61.2225
Tunisia,,4/27/20,967,Confirmed,34,9
Turkey,,4/27/20,112261,Confirmed,38.9637,35.2433
Uganda,,4/27/20,79,Confirmed,1,32
Ukraine,,4/27/20,9009,Confirmed,48.3794,31.1656
United Arab Emirates,,4/27/20,10839,Confirmed,24,54
United Kingdom,Bermuda,4/27/20,110,Confirmed,32.3078,-64.7505
United Kingdom,Cayman Islands,4/27/20,70,Confirmed,19.3133,-81.2546
United Kingdom,Channel Islands,4/27/20,525,Confirmed,49.3723,-2.3644
United Kingdom,Gibraltar,4/27/20,141,Confirmed,36.1408,-5.3536
United Kingdom,Isle of Man,4/27/20,308,Confirmed,54.2361,-4.5481
United Kingdom,Montserrat,4/27/20,11,Confirmed,16.7425,-62.1874
United Kingdom,,4/27/20,157149,Confirmed,55.3781,-3.436
Uruguay,,4/27/20,620,Confirmed,-32.5228,-55.7658
US,,4/27/20,988197,Confirmed,37.0902,-95.7129
Uzbekistan,,4/27/20,1904,Confirmed,41.3775,64.5853
Venezuela,,4/27/20,329,Confirmed,6.4238,-66.5897
Vietnam,,4/27/20,270,Confirmed,16,108
Zambia,,4/27/20,88,Confirmed,-15.4167,28.2833
Zimbabwe,,4/27/20,32,Confirmed,-20,30
Canada,Diamond Princess,4/27/20,0,Confirmed,0,0
Dominica,,4/27/20,16,Confirmed,15.415,-61.371
Grenada,,4/27/20,18,Confirmed,12.1165,-61.679
Mozambique,,4/27/20,76,Confirmed,-18.665695,35.529562
Syria,,4/27/20,43,Confirmed,34.802075,38.996815
Timor-Leste,,4/27/20,24,Confirmed,-8.874217,125.727539
Belize,,4/27/20,18,Confirmed,13.1939,-59.5432
Canada,Recovered,4/27/20,0,Confirmed,0,0
Laos,,4/27/20,19,Confirmed,19.85627,102.495496
